"","n","alpha_ASC_1","alpha_ASC_2","alpha_ASC_3","alpha_ASC_4","alpha_ASC_5","alpha_ASC_6","alpha_ASC_7","alpha_ASC_8","alpha_ASC_10","alpha_ASC_11","alpha_ASC_12","alpha_ASC_13","alpha_ASC_14","alpha_ASC_15","alpha_ASC_16","alpha_ASC_17","alpha_ASC_18","alpha_ASC_19","alpha_ASC_20","beta_Price"
"888",888,-3.38841750123485,-1.08625283058394,0.664194661690174,-3.1974907138068,-1.67594734117344,-2.38287953274412,-0.881374278123985,-1.45745958209364,-2.50607701323594,-0.040107080670102,-0.758311437302761,-1.07759793709109,-0.313259061084727,-1.47075758737856,-2.63918746663869,2.64266314763782,0.501934079855925,2.43876611330552,2.30493012688814,-2.76754510890924
"889",889,-3.50481750174319,-2.20380342658953,5.71652219415283,-2.17065278300474,-2.32255094449832,-0.0106770022356238,0.107185151852627,0.627451121220912,-2.95244343065326,1.15006328713809,0.981639493401316,-1.85843683945611,-3.49314325799815,-1.06892341318131,-3.44765292487363,1.02718354797742,-1.23799953299822,2.61896840290239,4.10632737319383,-4.16477635660483
"890",890,-3.72210269848113,-4.04122479276042,-2.21545324676803,-4.57883082795395,-3.05919984877986,-2.35746202085868,-0.553470968640975,-3.03338212750697,-1.70621330250925,-1.57928029906234,0.106767704547882,-0.272286952292264,1.08567492382898,-0.0826189737578953,-3.29164310571864,0.622296892245855,0.892919486373607,3.36593395063792,1.09310548300665,-2.67650379197804
"891",891,-4.00163476160137,-0.268054819835978,-0.866226130553335,-1.87077957892684,-2.54188872994168,-1.40836302432766,-0.726369108236413,-0.04970712370934,-2.2165723997833,-0.534966686031819,-0.566398514925471,-1.36844029059907,0.638581086799416,-0.983853658061001,-2.31124252818141,1.56953888302496,-0.338621337523492,2.59013975648605,2.81376189413442,-4.12345018352193
"892",892,-3.41228809631488,-0.0815904213702219,-0.369378157506511,-0.0648918800936767,0.66832653550017,0.634277047382302,5.09004373003096,1.39717447623689,-1.87231533963523,-0.00451796033740766,-0.803733932487538,-1.39465465974558,-1.00988810000304,-1.71829941908397,-3.57535126805378,2.82740111423988,-2.13788897640417,3.74464469122506,2.79201025713105,-3.45012986360323
"893",893,-3.79584812073768,-2.88446714725532,-1.27323682217024,-2.868378127775,-2.57597605631592,-1.36410132000998,1.23684514167169,-1.6129075825335,-2.36419513447193,-0.396354607085429,0.0246420005885673,-0.78596599738755,-0.0990589063699237,-0.796855123167532,-3.44651177320569,1.27167002592499,-1.14125752633486,3.11194374875479,2.22344673442802,-4.43907405516868
"894",894,-4.57309106136612,-5.2343072873695,-2.1336059724819,-6.57217541712912,-6.27144861490349,-2.8475557125609,-4.6564160406817,-3.95605870488182,-2.83015642411518,-1.19679921312124,1.17171291227285,-0.882217524594664,1.00211134053555,-0.276230393692597,-3.46952853533099,-1.60029754570161,1.81379259375864,2.2226844783147,1.74614108438852,-4.99957095878209
"895",895,-2.7469016474897,-0.0584284640251017,1.13366539827672,1.54129300404927,-0.682168320850444,1.05574904647182,3.71499926767139,1.12413116448072,-1.87560284427712,0.396596288638936,-0.658613591118759,-1.73145043102298,-1.06797127935061,-1.94872417702473,-2.94111357988825,2.97724993254648,-1.97198183723631,2.69974247894297,3.09194803087701,-4.49441866331327
"896",896,-3.34485216930362,-3.83619529249901,-2.02522969629128,-3.07520849585532,-4.30884624065517,-1.72250204885292,-2.99967858077926,-1.19207577078848,-3.51253449370172,-1.02000572653108,-0.178201426972499,-1.31839064663199,1.35615542884281,-1.92854363798575,-3.28319081704626,0.0338534792078317,-0.437889131600805,2.56577079427363,2.56384066450025,-5.28865257789833
"897",897,-4.71610112588515,-5.02921469530244,-2.76757510470126,-5.74525549402008,-5.40440354758859,-1.15462519364374,-3.73205170716703,-2.66622403710326,-3.32199480611336,-1.12270389990606,-0.220467452772044,-0.914718428715278,2.32713605228513,-0.819552746303243,-3.12683369418194,-0.339457223567321,0.871464559315736,3.28592591766457,2.39901477968577,-5.20147661756201
"898",898,-5.0215862187385,-4.03314185603698,-1.92110090698862,-4.45992242248144,-5.09893231048114,-2.17849738491319,-2.76850880901276,-3.23697417533346,-1.55773406075559,-0.845757275876466,-0.0491992763301081,-0.654902418533273,1.67727788946997,-1.25150550659068,-2.60584651584667,-0.902261666179307,1.75241965340499,2.37705280594667,1.94362710604961,-4.50690820011247
"899",899,-3.90516521174967,0.427315758569848,0.253915777856406,-0.66518844582007,-0.855267371660491,0.60063252651564,2.46471581324838,0.272712929127005,-2.31970863615338,0.482274979131887,-0.580292478806233,-1.7023385943126,-2.24088767154893,-1.96476903751334,-2.72435862937798,2.01005278067422,-1.39159598172263,3.64954227862744,3.82711219342906,-5.34482676876979
"900",900,-1.37172870370734,-0.312013064255359,0.634036364973064,1.35713103786148,0.39093747537315,0.242883836313811,1.89452993622623,0.571259912475404,-2.06951437284754,0.403307464564936,-1.0770962031109,-1.79819114149551,-2.1793567536303,-2.66579676859311,-2.22892541427089,2.81509210558229,-1.61677449207957,4.30526328579563,3.952459925393,-4.04900007271507
"901",901,-3.15482430372535,-1.09150219583208,0.988918667352032,-0.796132407225256,0.971919175309848,0.509750753100099,3.03599218648826,0.645765421907358,-2.1718987893402,0.054497735518166,-0.406939274176556,-2.03716078588063,-1.20705466101961,-1.21172750314139,-3.63050002342441,3.10180051482104,-1.77731793634069,3.65350072452432,2.85494166300724,-3.78843394298604
"902",902,-4.34499180069363,-0.148014454216975,0.53505506616127,-1.18652464782192,-1.40129166589984,-0.530340566840142,-0.0150645419209764,1.96411515026419,-2.04093077500588,0.444532642691863,-0.703796156580849,-0.487060613557122,-0.238394163787582,-1.91560993788781,-2.68910330535322,1.90811863883437,-1.09940957908812,3.40797697362555,3.28313807371722,-4.06886366777466
"903",903,-3.62614794173691,-3.96687079822115,-1.05883223955004,-4.6572824543421,-5.35028294322064,-2.6952451903218,-3.14582849395398,-1.54881070406795,-2.88335399497409,0.739017145866797,-0.209942158099892,-1.07857059075824,1.43904373661938,-0.242365272985747,-3.79882949299523,0.274278406172501,-0.0248023287274028,2.32096588899134,2.13929392855873,-5.05123422395171
"904",904,-3.53319107888372,-0.614984617549716,-0.910158713233727,-0.406357456218064,-1.00329421222643,-0.289963159312934,1.2537109879242,-0.9063021517502,-2.12528209126499,-0.988800022398,-0.965209419906014,-1.51779896111098,-0.346827566855377,-1.28595749526608,-1.67899514743825,2.36135420539962,-0.746040315222182,3.08192848126109,2.73767826761505,-3.90214075283456
"905",905,-4.27109414196384,-3.90597492881207,0.573868404464197,-2.90841066639746,-3.6825532430198,-2.13580197506998,-1.79476694658238,-0.916064877599399,-3.15613646446566,0.0345676506830815,0.734243175139288,-1.76147621448268,-0.631804326559988,-2.29952799893656,-4.32646370577352,0.0215212856581556,-0.167667836216801,3.76704081089684,3.68983190162397,-6.18935303328575
"906",906,-4.37305948426879,-3.55953687589683,2.22777162457279,-4.98915674150036,-4.24099416785394,-2.89379924561529,-3.61930819110508,-2.3965136972778,-2.59526942899938,0.748124478104595,0.465637589213354,-1.25142874189983,-0.270320489694204,-0.39438542881304,-3.22229959021561,0.897196499169583,1.28938060241421,2.30638870463609,2.6633436923779,-3.75586995913636
"907",907,-3.57014735687742,-3.8499344364982,-2.77755304633227,-4.55518232348981,-4.886788658872,-2.959503861239,-3.038515200247,-2.63201738741992,-2.46024643290034,-0.955777240367787,0.164750474081474,-0.950795897153592,1.11744377393488,-0.67509775770666,-3.3638009434174,0.0449791213663494,0.496145267906254,1.25105411981312,1.53849469934795,-4.12567266048706
"908",908,-3.01578497249871,0.242046940537602,-2.92189469452079,-1.94562451113774,-2.73031482378013,-2.1840468260837,-1.90084080075549,-2.40959441022679,-1.64724695662489,-0.862565541375058,-0.429947314346634,-0.702232948791511,1.20959681893369,-1.88133334703726,-1.50852208801179,0.632576472188004,0.184969761445874,1.65987492328612,1.45946502079196,-2.87708758621125
"909",909,-1.97785624167833,2.33655999979244,-0.476033062278435,0.198055265656507,-0.0179768742034199,-0.415862829364352,2.43209817157848,0.830813637483357,-2.47387485508806,-1.01621196109501,-1.04988856802956,-2.43923697860037,-1.43616596197739,-0.936326702147502,-3.12303288051431,3.27414463342047,-2.5517073106823,1.51536737390581,3.06218049391565,-2.6559029855022
"910",910,-0.775514752446799,-3.09231610814632,-1.3098783847384,-2.56801988580348,-3.26480536839489,-1.34764417726342,-2.10200924882233,-2.43904724209975,-3.54313059608912,-0.7038484494439,-0.806320716069608,-1.10672413229862,-1.27307382006575,-1.79572200435396,-3.00962547300451,0.0747237970831346,-0.851559006047114,2.93946625819927,2.84569930357038,-3.13114832740042
"911",911,-4.3838688560282,-2.58374824445001,2.11946283181971,-3.41087926948452,-3.23620790535825,-2.26737264997748,-1.5080257634374,-0.645018222599704,-2.19127151686847,1.23129677355938,0.700542000793753,-0.143728404112842,-1.05710008170544,-0.696368748918171,-3.30688343921393,0.847488803783271,0.82647007008311,2.59526344415907,2.90251023806108,-3.77962147531892
"912",912,-5.32598813878044,-5.51856977625144,-1.07265896129876,-5.98300503599476,-6.44404212582948,-2.69836043095732,-4.58936797247785,-3.35955981211464,-2.17828466388504,0.0330496405806457,1.13930943497156,-0.748246028773725,0.574517939710902,-0.751210353716416,-3.24950153766153,-0.890225322057379,1.18363918377355,2.96316927769062,1.90010543314902,-5.80557213377798
"913",913,-2.35083471616253,1.23199513188185,-2.29539270737435,-1.11602216445812,-2.10247010786372,-1.66780366950934,-1.69321806747301,-1.32706548833754,-1.96279991466582,-0.211745867400983,-1.27164126552668,-1.11562305883499,-0.0948672321382993,-2.47988373324991,-2.1369018029829,1.5983439077916,0.0286173041515497,1.80306055559967,2.18576127472028,-2.35114724071594
"914",914,-3.85874386640287,-3.52109352072517,-0.978623544480937,-3.43309550728727,-2.03640251973609,-0.889939228543317,-1.49618804950442,-1.35564322847343,-2.74358458821383,-0.56426108512154,0.181476657507488,-1.48211680578956,-0.380417619785225,-1.40233868946568,-3.81515756190751,0.866158341826284,-0.913457893101096,3.29032976544894,2.64399662579814,-4.31277416230142
"915",915,-2.10971563579909,0.0809635956002412,-0.533080976549387,1.24705880295097,-0.115429414009497,0.822172641661809,4.16671023622401,0.748114692869059,-1.8369955581503,-0.738994623560763,-0.790675923573496,-2.36731905299186,-2.21046748342026,-1.88855954725219,-2.87994144194908,3.17712011952239,-2.95758758327599,2.55056539553352,3.13417731065561,-3.30447701563316
"916",916,-3.59573659594259,-3.39199176243321,-2.07163393647614,-3.73158758219048,-4.63760769597443,-1.74918057128757,-4.09363067272724,-3.14108573298414,-2.50955213176526,-1.02789945004401,0.747506892961501,-0.680560479147676,0.990425027810045,-0.35652168148077,-2.81326689282834,-0.854831085472843,0.774355467025219,2.18536969794676,1.50520878957372,-3.10151256766117
"917",917,-4.83388325414106,-4.09933712287511,-3.17522517914214,-4.84024274636785,-4.63320144070471,-0.703366490370033,-2.53932700825418,-3.30294309483076,-2.11070964930939,-1.09490221742749,0.675987033206173,-0.890441303188998,1.78473296289063,-0.56788480220049,-3.53700799361995,-0.112674880586572,0.371062467272389,2.22429738277693,1.48458460717099,-3.79235725361256
"918",918,-3.79151051853618,0.148166576084686,-1.50791297677836,-0.610176832929221,0.297373428857059,0.640539179216574,3.06150157249855,1.05725838478202,-2.1245776964607,-0.197515164071469,-1.3964908890668,-2.73524298157962,-0.0721895056069816,-2.00797819362237,-3.52372068678882,3.18405832470433,-1.63185603807384,2.91359866721851,1.678027387318,-4.03179926128768
"919",919,-4.52820361985557,-3.67825584170298,-1.27455843151099,-3.85189110179721,-4.91858889592534,-2.5625393477782,-3.81568542903505,-2.54242851844123,-3.17959297059109,-1.09707271917937,-0.335575206342714,-0.611975295655527,1.15223941678634,-0.992551000039671,-2.65443426367498,-1.03064985886245,0.573035222422344,2.34957740205454,3.10448756766662,-3.93844278365786
"920",920,-4.19217629097185,-2.26335591265516,0.633639005108062,-1.63343111453279,-1.50012082958524,1.94687800074784,0.618238298892911,0.471294848591013,-3.8291361325026,-0.0461204754981722,0.104856739669388,-2.59232460722844,-1.20816521656016,-2.15667768211596,-4.76322141389674,2.17383307677678,-1.00541421063692,3.51877907395243,2.62937364755757,-6.57577810220676
"921",921,-2.63947915885448,0.418311352570627,-1.3867034169922,-0.189789857419725,-0.182959744564633,1.49607788981989,3.00070438562086,-0.0567610154035384,-1.99635013288584,0.0989620150891473,-0.817276148741194,-1.83803265708854,-0.719602727024839,-1.29653014854302,-3.01852920082085,2.6056888647415,-3.39462495866448,1.7132468330242,1.59813074543122,-2.21300077331073
"922",922,-5.55489885315857,-3.80178735951736,-0.905340861840589,-4.85461062726621,-4.59705549242939,-0.64858609440128,-2.38891274703309,-2.36597035724724,-2.52640522116114,-0.827797358845187,1.37651807489144,-1.16206133307264,1.58451201944228,-0.289588436082254,-3.13924205048825,-0.0760779257055177,0.286530093133876,2.66330102600587,2.20749412075176,-5.60945953113724
"923",923,-3.59185708499825,-2.80765906077883,-1.78532546447027,-2.63173468983002,-3.26702505099894,0.73598346623158,-1.1443247488974,-2.37960315979425,-2.75521345731743,-1.2642376385913,0.106558528501881,-1.51055506727174,0.590805746380261,-1.89083164054921,-3.11159618092244,0.312425984886035,-0.628765380766678,2.67669961372405,1.8265456428747,-4.20491642431349
"924",924,-4.84439208699282,-3.8012574855143,-3.49854167063898,-5.28199487810928,-3.64131631571643,-3.14008016852505,-1.22956236724702,-1.49005211388956,-2.666276984743,-2.42504768293762,0.0364257404951175,-0.60804392707817,2.50226422614304,0.190340690557215,-3.66007721375943,0.707693675028871,-0.566192954501303,3.18237161686015,0.823768597143179,-3.70895411489788
"925",925,-5.11323819979028,-3.203308061423,-2.55603729232093,-4.77976276423137,-4.62400091807216,-2.81045829497281,-2.92498479358365,-2.87816456842963,-2.04294803332152,-0.643372399034416,-0.0514765907241637,-0.767304185302915,2.14684841860995,-0.765766181598789,-3.14080297128047,0.177988388214271,0.214790951610136,2.67423856691627,0.672850680283609,-4.23554563769008
"926",926,-4.28831436297693,-4.38610576880619,-0.961351922975854,-4.82031250624524,-5.70925546653423,-3.05820031329844,-5.19498303285005,-3.24406232443131,-2.404083643823,0.130930211819529,0.337227493702816,-0.654460638998623,0.616596798828609,-0.675877412203105,-2.38834826028116,-1.22467248742192,1.31948127227534,2.37441584437015,2.59180692596041,-3.66815589663589
"927",927,-3.32697675041064,-2.74269750659627,-2.22035002867886,-3.49040936611683,-2.29112372690058,-0.641832351993101,2.37216961431063,-2.46139518247008,-1.81570444722411,-1.49560047603104,-0.50857013157163,-1.06035189750912,0.180111460901031,0.0445526456020856,-3.03966689277134,2.30060960052163,-0.417856647238149,3.2470419629106,1.70162957799572,-4.02958332817946
"928",928,-2.24146904164928,-1.6837081206529,-0.616517928436991,-1.53061269251276,-0.208830755402274,1.56284414273613,0.188842158549044,-1.05162271643268,-2.53983527506579,-0.552914457523119,-0.0691484706813041,-1.64908494235618,-1.62141007970509,-1.60676024523626,-3.7552235233751,2.06786852059017,-0.835716829749417,2.74164966298841,2.46658603164969,-3.70714833213088
"929",929,-5.27506048602915,-1.93675565006948,-1.05668169768123,-2.99553581378497,-3.33247954865318,-1.23062219343025,-1.84716928301636,0.329103970973151,-2.89867351957665,0.242386552993296,0.45093967016568,-1.51849250080427,0.297628199279376,-1.53557353651441,-3.11230197104098,0.893413269054393,-0.285717390493611,2.69459334926312,2.25025786992337,-5.73483957666682
"930",930,-3.57503770046195,-3.16899385412741,-3.30849463938603,-4.34391627847201,-3.7328380985496,-0.77282783832853,-2.74350235653215,-3.68390957778886,-1.24943426384251,-1.36648235710218,-0.583533043753897,-0.0902361929230238,1.8049171701354,-0.0941478892061409,-2.00571290706714,0.61471743254294,0.796642170942263,2.57163256469936,0.68941450631502,-2.37460102398943
"931",931,-3.1131022017173,1.8680609176158,-1.88549613108079,-0.988333973766862,-2.19700596897926,-0.439984617098973,-0.575609101850584,-2.18431951635039,-1.49411120425681,0.115620071132431,-0.0299342860659753,-1.81638691554699,-0.122595581153819,-0.625816868203126,-2.37302226490405,2.78733957520289,-0.691405344143004,0.982428783620154,2.29418442735816,-3.02623523860055
"932",932,-3.17430330355725,0.797593881408179,-0.58632230202329,-0.155412488132194,-0.954371972255766,0.525192557932462,2.20485941988095,0.877342084005358,-1.09710609440052,-0.102284341942374,-0.921816884088341,-1.90015650023078,-0.703340211651054,-1.85017925546021,-2.58294965467266,3.3086047984509,-1.71842731007463,2.95546035121348,2.15904522114769,-4.62787003291021
"933",933,-4.10361590622542,0.22192920438145,-3.08428430017581,-2.49477499360572,-4.44161263799443,-2.27646995083592,-2.87543259562893,-2.8438482050724,-1.80590246847492,-0.712490960353995,0.191268042418677,-1.40945866108561,1.45213470418005,-1.34266153670563,-1.5963525962872,0.445785866396886,1.10706064783285,1.90840571960967,0.618686481519138,-3.20583027848918
"934",934,-4.46011727633739,-4.06292253653161,0.483354677979318,-5.08115866053248,-5.20880371262826,-2.66485389695539,-3.5045703591679,-2.01607938593519,-3.11483357061122,0.422853395676316,0.968631393429251,-0.706725119312537,0.524257476239183,-0.205421949842768,-3.34598332757922,-1.15696346933189,0.42529695151228,2.05950415613413,2.11880614447565,-4.96103937406068
